etID  | Middle Proto-Albanian | Late Proto-Albanian |  Proto-Tosk |  Old Northern Tosk Albanian | Output [REFERENCE]
151    | #ˌekspˌediːtˈɑːɲoː# | #fʃpəətˈɔːɲ# | #fʃpəətˈɔ̃ːɲ# | #fʃpəətˈɔɲ# | #fʃpəətˈɔj# {GOLD: #ʃpətˈɔj#}
152    | #ˌekspˌedˈiːtu# | #fʃpəˈit# | #fʃpəˈit# | #fʃpəˈit# | #fʃpəˈit# {GOLD: #ʃpˈɛjtə#}
153    | #ˌekspˌelɑˈɑːɲoː# | #fʃpəlˈɔːɲ# | #fʃpəlˈɔ̃ːɲ# | #fʃpəlˈɔɲ# | #fʃpəlˈɔj# {GOLD: #ʃpəlˈaj#}
154    | #ˌekspˌelˠɑˈɑːɲoː# | #fʃpəlˠˈɔːɲ# | #fʃpəlˠˈɔ̃ːɲ# | #fʃpəlˠˈɔɲ# | #fʃpəlˠˈɔj# {GOLD: #ʃpəɾlˈaj#}
155    | #ˌeksplikˈɑːɲoː# | #fʃplkˈɔːɲ# | #fʃpʎkˈɔ̃ːɲ# | #fʃpjkˈɔɲ# | #fʃpjkˈɔj# {GOLD: #ʃpjɛɡˈɔj#}
156    | #ˌeksriːmˈɑːɲoː# | #fʃrəmˈɔːɲ# | #fʒɾə̃mˈɔ̃ːɲ# | #fʒɾəmˈɔɲ# | #fʒɾəmˈɔj# {GOLD: #hɛɾmˈɔj#}
157    | #ˌekstˌenwˈɑːɲoː# | #fʃtənwˈɔːɲ# | #fʃtə̃nwˈãːɲ# | #fʃtənwˈaɲ# | #fʃtənwˈaj# {GOLD: #ʃtərˈɔj#}
158    | #ˌekstrˈuːdoː# | #fʃtrˈy# | #fʃtɾˈy# | #fʃtɾˈy# | #fʃtɾˈy# {GOLD: #ʃtɾˈyð#}
159    | #ˌeksˌunɡulˠˈɑːɲoː# | #fʃənɡəlˠˈɔːɲ# | #fʃə̃nɡəlˠˈɔ̃ːɲ# | #fʃənɡəlˠˈɔɲ# | #fʃənɡəlˠˈɔj# {GOLD: #ʃuŋɡulˠˈɔj#}
160    | #ˌekswiɡilˠˈɑːɲoː# | #fʃwəɡəlˠˈɔːɲ# | #fʃwəɡəlˠˈɔ̃ːɲ# | #fʃwəɡəlˠˈɔɲ# | #fʃwəɡəlˠˈɔj# {GOLD: #zɟˈɔj#}
161    | #ˈeːku# | #ˈɛk# | #ˈɛk# | #ˈɛk# | #ˈɛk# {GOLD: #jˈɛh#}
162    | #ˌelˈeɡjɑ# | #lˈiɟe# | #lˈiɟe# | #lˈiɟe# | #lˈiɟe# {GOLD: #lˈiɟɛ#}
163    | #ˌeleːmˈosənɑ# | #ləmˈɔːʃnə# | #lə̃mˈɔːʒnə# | #ləmˈɔʒnə# | #ləmˈɔʒnə# {GOLD: #ləmˈɔʃtəɾ#}
164    | #ˌepˈiskˈopu# | #pˈɛːʃkˈɔp# | #pˈɛːʃkˈɔp# | #pˈɛʃkˈɔp# | #pˈɛʃkˈɔp# {GOLD: #pɛʃkˈɔp#}
165    | #ˌepˈiskəpu# | #pˈɛːʃkp# | #pˈɛːʃkp# | #pˈɛʃkp# | #pˈɛʃkp# {GOLD: #upˈɛʃkəp#}
166    | #ˌeːrɑːdikˈɑːɲoː# | #rðəkˈɔːɲ# | #ɾðəkˈɔ̃ːɲ# | #ɾðəkˈɔɲ# | #ɾðəkˈɔj# {GOLD: #rəɟˈɔj#}
167    | #ˈeːrəmu# | #ˈɛːrm# | #ˈɛːɾmb# | #ˈɛɾmb# | #ˈɛɾmb# {GOLD: #jˈɛɾm#}
168    | #ˌerˌeːmˈiːtu# | #rəmˈit# | #ɾə̃mˈit# | #ɾəmˈit# | #ɾəmˈit# {GOLD: #rəmˈit#}
169    | #ˌeːriːkju# | #ric# | #ɾic# | #ɾic# | #ɾic# {GOLD: #iɾˈic#}
170    | #ˌerbˈilɑ# | #ərbˈɛːlə# | #əɾbˈɛːlə# | #əɾbˈɛlə# | #əɾbˈɛlə# {GOLD: #rˈylə#}
171    | #ˈeːskɑ# | #ˈɛːʃkə# | #ˈɛːʃkə# | #ˈɛʃkə# | #ˈɛʃkə# {GOLD: #ˈɛʃkə#}
172    | #ˌet# | #t# | #t# | #t# | #t# {GOLD: #e#}
173    | #ˌeːɑnɡˈelˠu# | #anɟˈie̯lˠ# | #ə̃nɟˈie̯lˠ# | #ənɟˈie̯lˠ# | #ənɟˈie̯lˠ# {GOLD: #uɲɟˈilˠ#}
174    | #fˈɑbrəkɑ# | #fˈabrkə# | #fˈabɾkə# | #fˈabɾkə# | #fˈabɾkə# {GOLD: #fˈaɾkə#}
175    | #fˌɑbrikˈɑːɲoː# | #fəbrkˈɔːɲ# | #fəbɾkˈɔ̃ːɲ# | #fəbɾkˈɔɲ# | #fəbɾkˈɔj# {GOLD: #faɾkˈɔj#}
176    | #fˈɑːɡu# | #fˈaɡ# | #fˈaɡ# | #fˈaɡ# | #fˈaɡ# {GOLD: #fˈaɡ#}
177    | #fˌɑlˈeːɲoː# | #fəlˈɛːɲ# | #fəlˈɛ̃ːɲ# | #fəlˈɛɲ# | #fəlˈɛj# {GOLD: #fəjˈɛj#}
178    | #fˈɑʎu# | #fˈaːʎ# | #fˈaːʎ# | #fˈaj# | #fˈaj# {GOLD: #fˈaj#}
179    | #fˌɑlkˈiːɲɑ# | #fəlcˈiːɲə# | #fəlcˈĩːɲə# | #fəlcˈiɲə# | #fəlcˈiɲə# {GOLD: #fəlcˈiɲə#}
180    | #fˌɑlkˈoːne# | #fəlcˈye̯n# | #fəlcˈye̯n# | #fəlcˈye̯n# | #fəlcˈye̯n# {GOLD: #fajkˈua̯#}
181    | #fˈɑkjeː# | #fˈac# | #fˈac# | #fˈac# | #fˈac# {GOLD: #fˈacɛ#}
182    | #fˌɑktˈuːrɑ# | #fəftˈyːrə# | #fəftˈyːɾə# | #fəftˈyɾə# | #fəftˈyɾə# {GOLD: #fytˈyɾə#}
183    | #fˈɑːmɑ# | #fˈaːmə# | #fˈəːmbə# | #fˈəmbə# | #fˈəmbə# {GOLD: #fˈamə#}
184    | #fˌɑmˈiʎɑ# | #fəmˈiːʎə# | #fə̃mˈiːʎə# | #fəmˈijə# | #fəmˈijə# {GOLD: #fəmˈijə#}
185    | #fˈɑməlˠu# | #fˈaːmlˠ# | #fˈəːmlˠ# | #fˈəmlˠ# | #fˈəmlˠ# {GOLD: #fˈamulˠ#}
186    | #fˌɑːrinˈɑːɲoː# | #fərənˈɔːɲ# | #fəɾə̃ɾˈɔ̃ːɲ# | #fəɾəɾˈɔɲ# | #fəɾəɾˈɔj# {GOLD: #fərˈɔj#}
187    | #fˌɑːrinˈɑːtɑ# | #fərənˈatə# | #fəɾə̃ɾˈatə# | #fəɾəɾˈatə# | #fəɾəɾˈatə# {GOLD: #fərˈatə#}
188    | #fˈɑrmɑku# | #fˈaːrmak# | #fˈaːɾmbak# | #fˈaɾmbak# | #fˈaɾmbak# {GOLD: #fˈaɾmək#}
189    | #fˈɑskjɑ# | #fˈaːʃce# | #fˈaːʃce# | #fˈaʃce# | #fˈaʃce# {GOLD: #fˈaʃcə#}
190    | #fˈɑːtu# | #fˈat# | #fˈat# | #fˈat# | #fˈat# {GOLD: #fˈat#}
191    | #fˌɑˈɑʎɑ# | #fˈaːʎə# | #fˈaːʎə# | #fˈajə# | #fˈajə# {GOLD: #fˈɛlə#}
192    | #fˌebrbˈɑːrju# | #fəbrbˈaːrj# | #fəbɾbˈaːɾj# | #fəbɾbˈaɾj# | #fəbɾbˈaɾj# {GOLD: #fɾˈua̯ɾ#}
193    | #fˈeːmənɑ# | #fˈɛːnːə# | #fˈɛ̃ːnə# | #fˈɛnə# | #fˈɛnə# {GOLD: #fˈɛməɾ#}
194    | #fˌerːusku# | #fˌɛrːuʃk# | #fˌɛruʃk# | #fˌɛruʃk# | #fˌɛruʃk# {GOLD: #fɾˈuʃkə#}
195    | #fˌeːtˈoːsu# | #fətˈɛːʃ# | #fətˈɛːʃ# | #fətˈɛʃ# | #fətˈɛʃ# {GOLD: #fˈɔʃ#}
196    | #fˈide# | #fˈɛ# | #fˈɛ# | #fˈɛ# | #fˈɛ# {GOLD: #fˈɛ#}
197    | #fˌidˈɑːɲoː# | #fəˈɔːɲ# | #fəˈɔ̃ːɲ# | #fəˈɔɲ# | #fəˈɔj# {GOLD: #fɛjˈɔj#}
198    | #fˈiːku# | #fˈik# | #fˈik# | #fˈik# | #fˈik# {GOLD: #fˈik#}
199    | #fˌiːʎˈɑːnu# | #fəʎˈaːn# | #fəʎˈəːn# | #fəjˈən# | #fəjˈən# {GOLD: #fijˈaɾ#}
200    | #fˌiʎˈɑstər# | #fəʎˈaːʃtr# | #fəʎˈaːʃtɾ# | #fəjˈaʃtɾ# | #fəjˈaʃtɾ# {GOLD: #θjˈɛʃtəɾ#}
201    | #fˌilikˈeːtu# | #fəlcˈɛt# | #fəlcˈɛt# | #fəlcˈɛt# | #fəlcˈɛt# {GOLD: #fulcˈɛt#}
202    | #fˈiːlˠu# | #fˈiːlˠ# | #fˈiːlˠ# | #fˈilˠ# | #fˈilˠ# {GOLD: #fˈilˠ#}
203    | #fˌiriɡilˈiːnu# | #fərɡəlˈiːn# | #fəɾɡəlˈĩːn# | #fəɾɡəlˈin# | #fəɾɡəlˈin# {GOLD: #flˈi#}
204    | #fˌistˈikəlˠɑ# | #fəʃtˈɛklˠə# | #fəʃtˈɛklˠə# | #fəʃtˈɛklˠə# | #fəʃtˈɛklˠə# {GOLD: #fʃˈikulˠ#}
205    | #fˌistulˠˈɑːɲoː# | #fəʃtəlˠˈɔːɲ# | #fəʃtəlˠˈɔ̃ːɲ# | #fəʃtəlˠˈɔɲ# | #fəʃtəlˠˈɔj# {GOLD: #fiʃkəlˠˈɔj#}
206    | #flˈɑkəlˠɑ# | #flˈaklˠə# | #flˈaklˠə# | #flˈaklˠə# | #flˈaklˠə# {GOLD: #flˈakə#}
207    | #fˈɑkəlˠɑ# | #fˈaklˠə# | #fˈaklˠə# | #fˈaklˠə# | #fˈaklˠə# {GOLD: #flˈakə#}
208    | #flˈɑkəlˠɑ# | #flˈaklˠə# | #flˈaklˠə# | #flˈaklˠə# | #flˈaklˠə# {GOLD: #flˈakəɾa#}
209    | #flˈɑːme# | #flˈɛːm# | #flˈɛ̃ːmb# | #flˈɛmb# | #flˈɛmb# {GOLD: #flˈamə#}
210    | #flˈɑskɑ# | #flˈaːʃkə# | #flˈaːʃkə# | #flˈaʃkə# | #flˈaʃkə# {GOLD: #flˈaʃkə#}
211    | #flˈokku# | #flˈɔkk# | #flˈɔkk# | #flˈɔkk# | #flˈɔkk# {GOLD: #flˈɔk#}
212    | #flˌurˈiːnu# | #flərˈiːn# | #fləɾˈĩːn# | #fləɾˈin# | #fləɾˈin# {GOLD: #flɔɾˈi#}
213    | #flˌuktulˠˈɑːɲoː# | #fləftəlˠˈɔːɲ# | #fləftəlˠˈɔ̃ːɲ# | #fləftəlˠˈɔɲ# | #fləftəlˠˈɔj# {GOLD: #flutuɾˈɔj#}
214    | #fˌoʎˈɑːtɑ# | #fəʎˈatə# | #fəʎˈatə# | #fəjˈatə# | #fəjˈatə# {GOLD: #fɔjlˈɛtə#}
215    | #fˌurmˈelɑ# | #fərmˈɛːlə# | #fəɾmˈɛːlə# | #fəɾmˈɛlə# | #fəɾmˈɛlə# {GOLD: #fˈɔrbəl#}
216    | #fˈurnəke# | #fˈuːrnɟ# | #fˈuːrɟ# | #fˈurɟ# | #fˈurɟ# {GOLD: #fˈuric#}
217    | #fˈorte# | #fˈɔːrt# | #fˈɔːɾt# | #fˈɔɾt# | #fˈɔɾt# {GOLD: #fˈɔɾtə#}
218    | #fˌurtˈuːnɑ# | #fərtˈyːnə# | #fəɾtˈỹːɾə# | #fəɾtˈyɾə# | #fəɾtˈyɾə# {GOLD: #fuɾtˈunə#}
219    | #fˈossɑ# | #fˈɔːʃʃə# | #fˈɔːʃʃə# | #fˈɔʃʃə# | #fˈɔʃʃə# {GOLD: #fˈuʃə#}
220    | #fˌossˈɑːtu# | #fəʃʃˈat# | #fəʃʃˈat# | #fəʃʃˈat# | #fəʃʃˈat# {GOLD: #fʃˈat#}
221    | #frˈɑksənu# | #frˈaːfʃn# | #fɾˈaːfʒn# | #fɾˈafʒn# | #fɾˈafʒn# {GOLD: #fɾˈaʃəɾ#}
222    | #frˈeːnɑ# | #frˈɛːnə# | #fɾˈɛ̃ːɾə# | #fɾˈɛɾə# | #fɾˈɛɾə# {GOLD: #fɾˈɛɾə#}
223    | #frˈeːnu# | #frˈɛːn# | #fɾˈɛ̃ːn# | #fɾˈɛn# | #fɾˈɛn# {GOLD: #fɾˈɛ#}
224    | #frˌiːɡˈoɲoː# | #frɡˈɔːɲ# | #fɾɡˈɔ̃ːɲ# | #fɾɡˈɔɲ# | #fɾɡˈɔj# {GOLD: #fəɾɡˈɔj#}
225    | #frˌiːɡulˠˈɑːɲoː# | #frɡəlˠˈɔːɲ# | #fɾɡəlˠˈɔ̃ːɲ# | #fɾɡəlˠˈɔɲ# | #fɾɡəlˠˈɔj# {GOLD: #fəɾɡəlˠˈɔj#}
226    | #frˌikˈɑːɲoː# | #frkˈɔːɲ# | #fɾkˈɔ̃ːɲ# | #fɾkˈɔɲ# | #fɾkˈɔj# {GOLD: #fəɾkˈɔj#}
227    | #frˌiktˈɑːrjɑ# | #frəjtˈɛːre# | #fɾəjtˈɛːɾe# | #fɾəjtˈɛɾe# | #fɾəjtˈɛɾe# {GOLD: #fultˈɛrɛ#}
228    | #frˈuːktu# | #frˈyːft# | #fɾˈyːft# | #fɾˈyft# | #fɾˈyft# {GOLD: #fɾˈyt#}
229    | #fˈulkju# | #fˈuːlc# | #fˈuːlc# | #fˈulc# | #fˈulc# {GOLD: #fucˈi#}
230    | #fˌundˈɑːrjɑ# | #fəndˈɛːre# | #fə̃ndˈɛːɾe# | #fəndˈɛɾe# | #fəndˈɛɾe# {GOLD: #fənˈɛɾ#}
231    | #fˈundu# | #fˈuːnd# | #fˈũːnd# | #fˈund# | #fˈund# {GOLD: #fˈund#}
232    | #fˈurkɑ# | #fˈuːrkə# | #fˈuːɾkə# | #fˈuɾkə# | #fˈuɾkə# {GOLD: #fˈuɾkə#}
233    | #fˈurnu# | #fˈuːrn# | #fˈuːɾn# | #fˈuɾn# | #fˈuɾn# {GOLD: #fˈur#}
234    | #fˈuskəɲɑ# | #fˈuːʃkɲə# | #fˈuːʃkɲə# | #fˈuʃkɲə# | #fˈuʃkɲə# {GOLD: #fˈuʒɲə#}
235    | #fˌuskiɲˈɑːrju# | #fəʃkəɲˈɛːrj# | #fəʃkə̃ɲˈɛːɾj# | #fəʃkəɲˈɛɾj# | #fəʃkəɲˈɛɾj# {GOLD: #fuʒɲˈaɾ#}
236    | #fˈustəlˠu# | #fˈuːʃtlˠ# | #fˈuːʃtlˠ# | #fˈuʃtlˠ# | #fˈuʃtlˠ# {GOLD: #fˈuʃtulˠ#}
237    | #ɡˈɑlbənu# | #ɡˈaːlbn# | #ɡˈaːlbn# | #ɡˈalbn# | #ɡˈalbn# {GOLD: #ɟˈɛlbəɾ#}
238    | #ɡˈɑlɡəlˠu# | #ɡˈaːlɡlˠ# | #ɡˈaːlɡlˠ# | #ɡˈalɡlˠ# | #ɡˈalɡlˠ# {GOLD: #ɡˈaɾɡulˠ#}
239    | #ɡˌɑʎˈɑːtjɑ# | #ɡəʎˈɛːt͡ʃə# | #ɡəʎˈɛːsə# | #ɡəjˈɛsə# | #ɡəjˈɛsə# {GOLD: #ɡlˈasə#}
240    | #ɡˈɑliː# | #ɟˈɛːl# | #ɟˈɛːl# | #ɟˈɛl# | #ɟˈɛl# {GOLD: #ɟˈɛl#}
241    | #ɡˈɑttɑ# | #ɡˈattə# | #ɡˈattə# | #ɡˈattə# | #ɡˈattə# {GOLD: #ɡˈatə#}
242    | #ɡˈɑttu# | #ɡˈatt# | #ɡˈatt# | #ɡˈatt# | #ɡˈatt# {GOLD: #ɡˈat#}
243    | #ɡˈɑwdju# | #ɟˈɛwd͡ʒ# | #ɟˈɛwz# | #ɟˈɛws# | #ɟˈɛws# {GOLD: #ɡˈaz#}
244    | #ɡˌemˈoɲoː# | #ɡəmˈɔːɲ# | #ɡə̃mˈɔ̃ːɲ# | #ɡəmˈɔɲ# | #ɡəmˈɔj# {GOLD: #ɟəmˈɔj#}
245    | #ɡˈenəstrɑ# | #ɟˈɛːnʃtrə# | #ɟˈɛ̃ːnʃtɾə# | #ɟˈɛnʃtɾə# | #ɟˈɛnʃtɾə# {GOLD: #ɟˈɛʃtəɾ#}
246    | #ɡˈente# | #ɟˈiːnd# | #ɟˈĩːnd# | #ɟˈind# | #ɟˈind# {GOLD: #ɟˈind#}
247    | #ɡjˈorɡju# | #ɟˈɛːrɟ# | #ɟˈɛːɾɟ# | #ɟˈɛɾɟ# | #ɟˈɛɾɟ# {GOLD: #ɟˈɛɾɟ#}
248    | #ɡlˈɑnde# | #ɡlˈɛːnd# | #ɡʎˈɛ̃ːnd# | #ɟˈɛnd# | #ɟˈɛnd# {GOLD: #lˈəndə#}
249    | #ɡlˈɑndəlˠɑ# | #ɡlˈaːndlˠə# | #ɡʎˈəːndlˠə# | #ɟˈəndlˠə# | #ɟˈəndlˠə# {GOLD: #ɟˈəndəɾ#}
250    | #ɡlˈemu# | #ɡlˈɛːm# | #ɡʎˈɛ̃ːmb# | #ɟˈɛmb# | #ɟˈɛmb# {GOLD: #lˈəm#}
251    | #ɡlˈiːre# | #ɡlˈiːr# | #ɡʎˈiːɾ# | #ɟˈiɾ# | #ɟˈiɾ# {GOLD: #ɟˈɛɾ#}
252    | #ɡlˈiːre# | #ɡlˈiːr# | #ɡʎˈiːɾ# | #ɟˈiɾ# | #ɟˈiɾ# {GOLD: #lˈiɾ#}
253    | #ɡlˌobelˈɑːɲoː# | #ɡlbəlˈɔːɲ# | #ɡʎbəlˈɔ̃ːɲ# | #ɟbəlˈɔɲ# | #ɟbəlˈɔj# {GOLD: #cuplˈɔj#}
254    | #ɡlˌumerˈɑːtɑ# | #ɡləmərˈatə# | #ɡʎə̃mbəɾˈatə# | #ɟəmbəɾˈatə# | #ɟəmbəɾˈatə# {GOLD: #ɡɾəməɾˈatə#}
255    | #ɡrˈɛku# | #ɡrˈɛk# | #ɡɾˈɛk# | #ɡɾˈɛk# | #ɡɾˈɛk# {GOLD: #ɡˈəɾk#}
256    | #ɡrˈɛku# | #ɡrˈɛk# | #ɡɾˈɛk# | #ɡɾˈɛk# | #ɡɾˈɛk# {GOLD: #ɡɾˈɛk#}
257    | #ɡrˈɑkəli# | #ɡrˈɛkl# | #ɡɾˈɛkʎ# | #ɡɾˈɛc# | #ɡɾˈɛc# {GOLD: #ɡrilˠ#}
258    | #ɡrˈɑːme# | #ɡrˈɛːm# | #ɡɾˈɛ̃ːmb# | #ɡɾˈɛmb# | #ɡɾˈɛmb# {GOLD: #ɡɾˈam#}
259    | #ɡrˈeɡe# | #ɡrˈiɟ# | #ɡɾˈiɟ# | #ɡɾˈiɟ# | #ɡɾˈiɟ# {GOLD: #ɡɾˈiɟ#}
260    | #ɡrˈemju# | #ɡrˈiːmj# | #ɡɾˈĩːmj# | #ɡɾˈimj# | #ɡɾˈimj# {GOLD: #ɡɾˈɛmb#}
261    | #ɡrˈipsɑ# | #ɡrˈipʃə# | #ɡɾˈipʃə# | #ɡɾˈipʃə# | #ɡɾˈipʃə# {GOLD: #ɡrˈifʃə#}
262    | #ɡrˌuˈilɑ# | #ɡrˈɛːlə# | #ɡɾˈɛːlə# | #ɡɾˈɛlə# | #ɡɾˈɛlə# {GOLD: #kɔjɾˈilə#}
263    | #ɡrˌuːmulˠˈɑːɲo# | #ɡrəməlˠˈɔːɲ# | #ɡɾə̃mbəlˠˈɔ̃ːɲ# | #ɡɾəmbəlˠˈɔɲ# | #ɡɾəmbəlˠˈɔj# {GOLD: #ɡɾumbulˠˈɔj#}
264    | #ɡrˈuːməlˠu# | #ɡrˈyːmlˠ# | #ɡɾˈỹːmlˠ# | #ɡɾˈymlˠ# | #ɡɾˈymlˠ# {GOLD: #ɡɾˈumbulˠ#}
265    | #ɡˈulˠɑ# | #ɡˈuːlˠə# | #ɡˈuːlˠə# | #ɡˈulˠə# | #ɡˈulˠə# {GOLD: #ɡˈɔjə#}
266    | #ɡˈummɑ# | #ɡˈuːmːə# | #ɡˈũːmə# | #ɡˈumə# | #ɡˈumə# {GOLD: #ɡˈɔmə#}
267    | #ɡˈunːɑ# | #ɡˈuːnːə# | #ɡˈũːnə# | #ɡˈunə# | #ɡˈunə# {GOLD: #ɡˈunə#}
268    | #ɡˈuttɑ# | #ɡˈuttə# | #ɡˈuttə# | #ɡˈuttə# | #ɡˈuttə# {GOLD: #ɡˈutə#}
269    | #ɡˈiːru# | #ɟˈiːr# | #ɟˈiːɾ# | #ɟˈiɾ# | #ɟˈiɾ# {GOLD: #ɟˈiɾ#}
270    | #hˈɛdu# | #hjˈɛ# | #hjˈɛ# | #hjˈɛ# | #hjˈɛ# {GOLD: #ˈɛð#}
271    | #hˈɑstɑ# | #hˈaːʃtə# | #hˈaːʃtə# | #hˈaʃtə# | #hˈaʃtə# {GOLD: #hˈɛʃtə#}
272    | #hˌɑstˈiːʎɑ# | #həʃtˈiːʎə# | #həʃtˈiːʎə# | #həʃtˈijə# | #həʃtˈijə# {GOLD: #ʃtˈijə#}
273    | #hˌibernˈiːnu# | #həərnˈiːn# | #həərˈĩːn# | #həərˈin# | #həərˈin# {GOLD: #vərˈi#}
274    | #hˈinːəkəlˠɑ# | #hˈɛːnːɡlˠə# | #hˈɛ̃ːnɡlˠə# | #hˈɛnɡlˠə# | #hˈɛnɡlˠə# {GOLD: #hˈiŋɡəl#}
275    | #hˌinːikulˠˈɑːɲoː# | #hənːəkəlˠˈɔːɲ# | #hə̃nəkəlˠˈɔ̃ːɲ# | #hənkəlˠˈɔɲ# | #hənkəlˠˈɔj# {GOLD: #hiŋɡəlˠˈɔj#}
276    | #hˈebdəmɑ# | #hˈɛbdmə# | #hˈɛbdmbə# | #hˈɛbdmbə# | #hˈɛbdmbə# {GOLD: #javə#}
277    | #hˌernizˈɑːɲoː# | #hərnəzˈɔːɲ# | #hərəzˈɔ̃ːɲ# | #hərəzˈɔɲ# | #hərəzˈɔj# {GOLD: #ɾənd͡zˈɔj#}
278    | #hunˈoːre# | #nˈye̯r# | #nˈye̯ɾ# | #nˈye̯ɾ# | #nˈye̯ɾ# {GOLD: #ndˈɛɾ#}
279    | #hˈoːrɑ# | #hˈɛːrə# | #hˈɛːɾə# | #hˈɛɾə# | #hˈɛɾə# {GOLD: #hˈɛrə#}
280    | #hˌurːˈeːɲoː# | #hərːˈɛːɲ# | #hərˈɛ̃ːɲ# | #hərˈɛɲ# | #hərˈɛj# {GOLD: #urˈɛj#}
281    | #hˌospˈitju# | #həʃpˈɛːt͡ʃ# | #həʃpˈɛːs# | #həʃpˈɛs# | #həʃpˈɛs# {GOLD: #ʃtəpˈi#}
282    | #ɟˈɑːnwɑ# | #ɟˈaːnwə# | #ɟˈəːnwə# | #ɟˈənwə# | #ɟˈənwə# {GOLD: #ɟˈua̯#}
283    | #ɟˌɑːnwˈɑːrju# | #ɟənwˈaːrj# | #ɟə̃nwˈaːɾj# | #ɟənwˈaɾj# | #ɟənwˈaɾj# {GOLD: #janˈaɾ#}
284    | #ɟˌejuːnˈɑːɲoː# | #ɟəjənˈɔːɲ# | #ɟəjə̃ɾˈɔ̃ːɲ# | #ɟəjəɾˈɔɲ# | #ɟəjəɾˈɔj# {GOLD: #ɟəɾˈɔj#}
285    | #ˌiːkˈone# | #cˈye̯n# | #cˈye̯n# | #cˈye̯n# | #cˈye̯n# {GOLD: #kˈɔɾə#}
286    | #ˈiːʎɑ# | #ˈiːʎə# | #ˈiːʎə# | #ˈijə# | #ˈijə# {GOLD: #ˈijə#}
287    | #ˈiːləke# | #ˈiːlc# | #ˈiːlc# | #ˈilc# | #ˈilc# {GOLD: #ˈilcɛ#}
288    | #ˌiːlikˈeːtu# | #lcˈɛt# | #lcˈɛt# | #lcˈɛt# | #lcˈɛt# {GOLD: #ilcˈɛt#}
289    | #ˌimpɑrˈɑːɲoː# | #əmbərˈɔːɲ# | #ə̃mbəɾˈɔ̃ːɲ# | #əmbəɾˈɔɲ# | #əmbəɾˈɔj# {GOLD: #mbɾˈɔj#}
290    | #ˌimpˈedəkɑ# | #əmbˈɛtkə# | #ə̃mbˈɛtkə# | #əmbˈɛtkə# | #əmbˈɛtkə# {GOLD: #pˈɛŋɡə#}
291    | #ˌimpˌerɑːtˈissɑ# | #əmbərtˈɛːʃʃə# | #ə̃mbəɾtˈɛːʃʃə# | #əmbəɾtˈɛʃʃə# | #əmbəɾtˈɛʃʃə# {GOLD: #pɛɾəndˈɛʃə#}
292    | #ˌimpˌerˌɑːtˈoːre# | #əmbərtˈye̯r# | #ə̃mbəɾtˈye̯ɾ# | #əmbəɾtˈye̯ɾ# | #əmbəɾtˈye̯ɾ# {GOLD: #pɛrəndˈua̯ɾ#}
293    | #ˌimperˌɑːturˈissɑ# | #əmbərtərˈɛːʃʃə# | #ə̃mbəɾtəɾˈɛːʃʃə# | #əmbəɾtəɾˈɛʃʃə# | #əmbəɾtəɾˈɛʃʃə# {GOLD: #mbɾɛtəɾˈɛʃə#}
294    | #ˌimperˈɑːtu# | #əmbərˈat# | #ə̃mbəɾˈat# | #əmbəɾˈat# | #əmbəɾˈat# {GOLD: #mbɾˈɛt#}
295    | #ˌimperˈɑːtər# | #əmbərˈatr# | #ə̃mbəɾˈatɾ# | #əmbəɾˈatɾ# | #əmbəɾˈatɾ# {GOLD: #mbɾˈɛtəɾ#}
296    | #ˌimplɑntˈɑːɲoː# | #əmbləndˈɔːɲ# | #ə̃mblə̃ndˈɔ̃ːɲ# | #əmbləndˈɔɲ# | #əmbləndˈɔj# {GOLD: #mbəltˈɔj#}
297    | #ˌimplˈeːɲoː# | #əmblˈɛːɲ# | #ə̃mblˈɛ̃ːɲ# | #əmblˈɛɲ# | #əmblˈɛj# {GOLD: #mblˈɔj#}
298    | #ˌimmˈuːne# | #əmːˈyːn# | #ə̃mˈỹːn# | #əmˈyn# | #əmˈyn# {GOLD: #mˈu#}
299    | #ˌinˈɑltɑ# | #nˈaːltə# | #nˈaːltə# | #nˈaltə# | #nˈaltə# {GOLD: #nˈaltə#}
300    | #ˌinˌɑltjˈɑːɲoː# | #nəlt͡ʃˈɔːɲ# | #nəlsˈɔ̃ːɲ# | #nəlsˈɔɲ# | #nəlsˈɔj# {GOLD: #nalt͡sˈɔj#}
301    | #ˌinˈɑltu# | #nˈaːlt# | #nˈaːlt# | #nˈalt# | #nˈalt# {GOLD: #nˈalt#}
302    | #ˌinˈɑwrətˈɑːɲoː# | #nˈaːrtˈɔːɲ# | #nˈaːɾtˈɔ̃ːɲ# | #nˈaɾtˈɔɲ# | #nˈaɾtˈɔj# {GOLD: #naɾtˈɔj#}
303    | #ˌindˈeːspəkˈɑːɲoː# | #əndˈɛːʃpkˈɔːɲ# | #ə̃ndˈɛːʃpkˈɔ̃ːɲ# | #əndˈɛʃpkˈɔɲ# | #əndˈɛʃpkˈɔj# {GOLD: #ndəʃkˈɔj#}
304    | #ˌindikˈɑːɲoː# | #əndəkˈɔːɲ# | #ə̃ndəkˈɔ̃ːɲ# | #əndəkˈɔɲ# | #əndəkˈɔj# {GOLD: #ndikˈɔj#}
305    | #ˌindikˈoɲoː# | #əndəkˈɔːɲ# | #ə̃ndəkˈɔ̃ːɲ# | #əndəkˈɔɲ# | #əndəkˈɔj# {GOLD: #dəkˈɔj#}
